lng,lat
-0.057821,51.488726
-0.086634,51.505836
-0.074189,51.486567
-0.078404,51.420541
-0.062558,51.482329
-0.076429,51.494967
-0.101209,51.494922
-0.075171,51.487213
-0.093177,51.494072
-0.071655,51.488594
-0.06525800000000001,51.483183
-0.081117,51.462221
-0.100856,51.49302700000001
-0.078265,51.488972
-0.08709,51.470862
-0.067381,51.473866
-0.100929,51.494737
-0.083511,51.504705
-0.094528,51.48240300000001
-0.068194,51.478465
-0.094336,51.483569
-0.061329,51.47394600000001
-0.101646,51.477483
-0.056351,51.479259000000006
-0.079206,51.470013
-0.078702,51.495724
-0.07911,51.489436
-0.10135,51.49501400000001
-0.093142,51.474198
-0.093092,51.471949
-0.084236,51.473693
-0.069766,51.471927
-0.054495,51.499192
-0.06478300000000001,51.474003
-0.080351,51.477046
-0.106243,51.488169
-0.096855,51.499167
-0.068606,51.492591
-0.064694,51.462491
-0.053959,51.467799
-0.06766799999999999,51.443206
-0.093176,51.47338900000001
-0.046899,51.491512
-0.08620599999999999,51.505739
-0.098837,51.493085
-0.090132,51.473879
-0.063779,51.473896
-0.090833,51.467416
-0.078805,51.500132
-0.055879,51.466661
-0.094459,51.504794
-0.098388,51.476171
-0.09919,51.494979
-0.093195,51.47294
-0.086267,51.493959
-0.078805,51.500132
-0.091632,51.503489
-0.100564,51.493113
-0.094536,51.482224
-0.064823,51.462853
-0.090299,51.487101
-0.083437,51.492744
-0.093719,51.484549
-0.093309,51.473661
-0.08820700000000001,51.506131
-0.05818300000000001,51.473444
-0.087618,51.441015
-0.077705,51.488604
-0.074185,51.449068
-0.057487,51.469476
-0.064734,51.45134
-0.07998200000000001,51.496105
-0.07761699999999999,51.487253
-0.085069,51.50536
-0.101036,51.495638
-0.094231,51.479161
-0.053943,51.47832
-0.076204,51.425001
-0.100179,51.495444
-0.094175,51.504699
-0.080695,51.496296
-0.066002,51.496235
-0.059892,51.480666
-0.094672,51.482406
-0.060576,51.498483
-0.097078,51.490358
-0.093794,51.475827
-0.08300199999999999,51.42754
-0.093173,51.501086
-0.093927,51.476099
-0.077698,51.50245200000001
-0.099274,51.489495
-0.06841900000000001,51.469746
-0.094588,51.480966
-0.107875,51.497457
-0.104457,51.506934
-0.07658,51.487956
-0.104736,51.500194
-0.083077,51.473854
-0.104735,51.503701
-0.067656,51.484392
-0.07372000000000001,51.47379
-0.078311,51.429622
-0.067003,51.462349
-0.053464,51.499714
-0.08909299999999999,51.505606
-0.072405,51.481053
-0.077014,51.474204
-0.07977000000000001,51.49772
-0.090135,51.504813
-0.076856,51.48823
-0.09819,51.494783
-0.088126,51.490842
-0.069763,51.472017
-0.095811,51.503467
-0.059748,51.480664
-0.07020499999999999,51.485423
-0.10532,51.479161
-0.073273,51.498063
-0.088437,51.490308
-0.064967,51.483268
-0.084013,51.492753
-0.066412,51.442286
-0.08492899999999999,51.505268
-0.07487200000000001,51.425878
-0.07614800000000001,51.487949
-0.076717,51.501806
-0.09822,51.48714
-0.078972,51.503012
-0.065669,51.473478
-0.092742,51.494155
-0.099766,51.494988
-0.098093,51.476346
-0.091409,51.505374
-0.070489,51.485517
-0.09768,51.47589
-0.093923,51.476189
-0.094473,51.494093
-0.093923,51.476189
-0.075321,51.459698
-0.08577699999999999,51.502224
-0.061329,51.47394600000001
-0.075249,51.457988
-0.053802,51.481645
-0.095529,51.499865
-0.089901,51.486285
-0.076997,51.495157
-0.06478300000000001,51.474003
-0.076271,51.46448
-0.064967,51.483268
-0.103627,51.478324
-0.09991,51.49499
-0.053152,51.476598
-0.0678,51.484394
-0.101646,51.477483
-0.10135,51.49501400000001
-0.091663,51.506187
-0.104785,51.499026
-0.079448,51.498524
-0.090553,51.45689
-0.100265,51.493378
-0.08430499999999999,51.47891
-0.075879,51.497746
-0.062418,51.482237
-0.093726,51.484369
-0.048878,51.502516
-0.074102,51.4818
-0.067187,51.478449
-0.07758999999999999,51.474213
-0.10145,51.492587
-0.07004099999999999,51.492704
-0.102323,51.50627
-0.057484,51.479727
-0.077705,51.488604
-0.045363,51.456684
-0.053904,51.482636
-0.081357,51.490822
-0.07869,51.489159
-0.061329,51.47394600000001
-0.09303,51.494159
-0.099096,51.476453
-0.101375,51.480536
-0.093984,51.485092
-0.075563,51.457364
-0.103847,51.490378
-0.094142,51.474394
-0.078661,51.50013
-0.033491,51.501809
-0.08768200000000001,51.453246
-0.094296,51.470709
-0.086837,51.473465
-0.057484,51.479727
-0.094932,51.486547
-0.09152,51.488919
-0.052097,51.491238
-0.101213,51.494832
-0.068699,51.469931
-0.097627,51.490997
-0.092552,51.502155
-0.078461,51.474048
-0.052458000000000005,51.49628
-0.07654,51.461517
-0.064251,51.483167
-0.084273,51.441859
-0.077562,51.50227
-0.097598,51.470943
-0.065487,51.494787
-0.050252,51.497323
-0.057484,51.479727
-0.100936,51.494557
-0.071262,51.47402
-0.092447,51.504671
-0.095739,51.487909
-0.073917,51.493038
-0.049945,51.491023
-0.086491,51.467974
-0.075056,51.459154
-0.081914,51.49128
-0.107339,51.499967
-0.099886,51.499037
-0.10278,51.4918
-0.079811,51.489897
-0.082714,51.496239
-0.08806699999999999,51.506039
-0.043286,51.501883
-0.074087,51.482159
-0.07976699999999999,51.49781
-0.101078,51.453014
-0.101207,51.477656
-0.052620000000000014,51.472183
-0.100305,51.495896
-0.07432799999999999,51.44907
-0.094905,51.4941
-0.083873,51.492661
-0.058689,51.498812
-0.091946,51.502865
-0.070633,51.48552
-0.085774,51.450697
-0.094478,51.480154
-0.058192,51.480009
-0.091027,51.459325
-0.072576,51.473592
-0.054601,51.473025
-0.068823,51.4738
-0.08988600000000001,51.465961
-0.082602,51.502352
-0.094328,51.483749
-0.054942,51.498839
-0.061213,51.452901
-0.082458,51.485174
-0.066478,51.481585
-0.060442,51.464309
-0.090225,51.502657
-0.100028,51.495622
-0.052235,51.471097
-0.065243,51.483543
-0.066125,51.466111
-0.078414,51.461457
-0.099359,51.452806
-0.093301,51.473841
-0.095077,51.458852
-0.058346,51.459418
-0.057387,51.475229
-0.099875,51.499306
-0.058329,51.476774
-0.089438,51.431872
-0.061473,51.473948
-0.051465,51.465509
-0.095603,51.487727
-0.058542,51.498899
-0.04127,51.491778
-0.091516,51.489009
-0.109842,51.50216500000001
-0.095928,51.486833
-0.081914,51.49128
-0.07595,51.424187
-0.068678,51.443132
-0.080039,51.426143
-0.095977,51.47874
-0.093088,51.472039
-0.100652,51.494463
-0.098474,51.494877
-0.096679,51.489543
-0.094547,51.481954
-0.06636900000000001,51.473939
-0.08238,51.490479
-0.100089,51.47682800000001
-0.07361000000000001,51.486648
-0.073322,51.459306
-0.076151,51.47419
-0.073803,51.488899
-0.089563,51.47369000000001
-0.104731,51.503791
-0.091995,51.474089
-0.054784000000000006,51.478873
-0.09924,51.476455
-0.096662,51.507258
-0.094329,51.494091
-0.061327,51.48078
-0.098044,51.498288
-0.070024,51.476068
-0.080346,51.473719
-0.064967,51.483268
-0.100013,51.495981
-0.087635,51.506032
-0.074185,51.449068
-0.090708,51.466964
-0.099495,51.477268
-0.080796,51.490453
-0.102627,51.47812800000001
-0.099846,51.496518
-0.098474,51.494877
-0.083001,51.492827
-0.082759,51.491744
-0.096902,51.494582
-0.063763,51.498086
-0.100054,51.494993
-0.093167,51.504683
-0.061329,51.47394600000001
-0.07172,51.473398
-0.087988,51.473484
-0.068162,51.462188
-0.067476,51.46820200000001
-0.056492,51.479351
-0.06822,51.443754
-0.104591,51.503699
-0.063056,51.473974
-0.098474,51.494877
-0.10309,51.49126500000001
-0.045997,51.492396
-0.093103,51.471679
-0.085147,51.441604
-0.087542,51.453154
-0.106321,51.507144
-0.09315,51.474018
-0.078686,51.489249
-0.068162,51.462188
-0.098162,51.491995
-0.103414,51.483447
-0.058802,51.48937100000001
-0.101502,51.477481
-0.101187,51.495461
-0.078311,51.429622
-0.044601,51.494711
-0.08859299999999999,51.483116
-0.054744000000000015,51.473027
-0.100531,51.493921
-0.063926,51.439816
-0.069115,51.47371500000001
-0.106096,51.488256
-0.093453,51.50127
-0.054429999999999985,51.490558
-0.101646,51.477483
-0.104508,51.498752
-0.066372,51.484101
-0.083759,51.495357
-0.089727,51.497343
-0.065885,51.495603
-0.101494,51.495016
-0.059748,51.480664
-0.061921,51.487175
-0.075173,51.459786
-0.100898,51.505888
-0.072019,51.486802
-0.094175,51.504699
-0.098339,51.498112
-0.100531,51.493921
-0.08835499999999999,51.506043
-0.105247,51.487883
-0.06855499999999999,51.469928
-0.093157,51.473838
-0.092221,51.499722
-0.108177,51.50061
-0.095739,51.487909
-0.078695,51.499321
-0.075875,51.48758400000001
-0.08706599999999999,51.505843
-0.07343200000000001,51.473786
-0.09398,51.485182
-0.066716,51.462344
-0.093826,51.471601
-0.093006,51.474016
-0.093866,51.484461
-0.100929,51.494737
-0.094519,51.48609
-0.088135,51.49408
-0.084948,51.477301
-0.081117,51.462221
-0.049466,51.502256
-0.054942,51.498839
-0.071005,51.47329600000001
-0.094339,51.48348
-0.095592,51.505262
-0.106181,51.507052
-0.084129,51.48655
-0.074121,51.481351
-0.091563,51.474082
-0.092601,51.494063
-0.090549,51.45698
-0.098571,51.492541
-0.06637,51.49777
-0.056316,51.473323
-0.073288,51.4772
-0.077705,51.488604
-0.053430999999999985,51.497106
-0.072523,51.468015
-0.099762,51.495078
-0.073893,51.449153
-0.094184,51.459557
-0.094246,51.478802
-0.093146,51.474108
-0.08136399999999999,51.490642
-0.09301,51.473926
-0.088737,51.483119
-0.06637,51.49777
-0.088551,51.491029
-0.068286,51.469474
-0.108302,51.480198
-0.09448,51.483572
-0.104736,51.500194
-0.107399,51.498529
-0.088006,51.483376
-0.099551,51.496693
-0.10815,51.480376
-0.073299,51.49743400000001
-0.06832,51.47208300000001
-0.081224,51.49055
-0.076428,51.48813300000001
-0.1079,51.500335
-0.095477,51.494199
-0.060586,51.464311
-0.097187,51.505018
-0.07725800000000001,51.454694
-0.07413600000000001,51.484408
-0.088469,51.496423
-0.104854,51.500826
-0.069252,51.467062
-0.086623,51.468246
-0.083013,51.495974
-0.066362,51.497949
-0.072004,51.473492
-0.10145,51.492587
-0.070285,51.473284
-0.089002,51.494004
-0.05858500000000001,51.494493
-0.06966,51.47786
-0.066229,51.473847
-0.094444,51.480963
-0.09148,51.503666
-0.081637,51.491006
-0.096559,51.499343
-0.094246,51.478802
-0.089544,51.505164
-0.083612,51.495445
-0.091882,51.494051
-0.094357,51.479613
-0.087225,51.491727
-0.085674,51.48405800000001
-0.05748,51.479817
-0.060322,51.473929
-0.106711,51.501215
-0.090423,51.504818
-0.08834700000000001,51.506223
-0.089266,51.436006
-0.099886,51.499037
-0.09691,51.452856
-0.07378,51.448432
-0.107188,51.500144
-0.100751,51.450491
-0.10293900000000003,51.491442
-0.094292,51.470799
-0.08635,51.505741
-0.06686,51.462347
-0.08390700000000001,51.49527
-0.081165,51.498822
-0.101683,51.452304
-0.092408,51.502153
-0.102038,51.506176
-0.081979,51.496587
-0.086607,51.489289
-0.075567,51.457274
-0.066863,51.492922
-0.098306,51.491997
-0.092752,51.500809
-0.096175,51.487826
-0.05646,51.473326
-0.069724,51.476332
-0.058802,51.48937100000001
-0.07883,51.489251
-0.084379,51.473695
-0.093202,51.47276
-0.100834,51.493567
-0.062456,51.498334
-0.086751,51.489291
-0.07977000000000001,51.49772
-0.104832,51.501365
-0.066716,51.462344
-0.105376,51.498676
-0.08552699999999999,51.446286
-0.102486,51.495392
-0.05553,51.498579
-0.092877,51.501261
-0.054938,51.498929
-0.098803,51.500818
-0.08136399999999999,51.490642
-0.078065,51.428628
-0.096155,51.457161
-0.095751,51.504905
-0.085626,51.49206
-0.050155,51.465847
-0.050809,51.491037
-0.06046,51.480856
-0.079137,51.461379
-0.06392300000000001,51.473899
-0.102636,51.491797
-0.061464,51.463966
-0.094539,51.482134
-0.067511,51.457142
-0.054794,51.498927
-0.093609,51.494079
-0.066099,51.487154
-0.079955,51.489899
-0.095774,51.504366
-0.06204700000000001,51.467213
-0.08970399999999999,51.473782
-0.07951,51.476493
-0.08781900000000001,51.453428
-0.096532,51.48963
-0.099624,51.491479
-0.107595,51.497273
-0.081788,51.487411
-0.078808,51.500042
-0.08594199999999999,51.494853000000006
-0.070633,51.48552
-0.078409,51.488975
-0.086837,51.473465
-0.085638,51.450515
-0.061329,51.47394600000001
-0.102607,51.506365
-0.068637,51.478203
-0.06074,51.48104
-0.086017,51.427679
-0.100033,51.498949
-0.088776,51.440854
-0.054132000000000007,51.470499
-0.075143,51.474173
-0.058076,51.47596
-0.08362,51.481506
-0.086634,51.505836
-0.07977000000000001,51.49772
-0.099843,51.496608
-0.083989,51.455524
-0.095755,51.504815
-0.062282,51.482055
-0.074042,51.486655
-0.05748,51.479817
-0.061329,51.47394600000001
-0.070126,51.477058
-0.053022,51.472909
-0.07632699999999999,51.50422800000001
-0.101172,51.49582
-0.094676,51.482316
-0.089544,51.505164
-0.061773,51.487262
-0.082718,51.496149
-0.085969,51.483883
-0.093512,51.496415
-0.068464,51.472085
-0.095373,51.489791
-0.065996,51.441919
-0.098029,51.491723
-0.097824,51.475892
-0.060576,51.498483
-0.07979800000000001,51.47991500000001
-0.053715,51.4972
-0.07671,51.423211
-0.070604,51.445232
-0.08065599999999999,51.49036
-0.08326599999999999,51.489954
-0.089393,51.505341
-0.047316,51.491878
-0.091727,51.50466
-0.096122,51.502932
-0.095751,51.504905
-0.099248,51.497048
-0.10046,51.495629
-0.10471400000000003,51.500734
-0.087638,51.505942
-0.059608,51.480572
-0.091516,51.49935
-0.06893400000000001,51.464359
-0.065216,51.467176
-0.05249,51.458332
-0.07897,51.489344
-0.101466,51.50607700000001
-0.080261,51.45861
-0.074318,51.486929
-0.103767,51.478417
-0.093036,51.500904
-0.099096,51.476453
-0.078645,51.500489
-0.06531,51.49217700000001
-0.081278,51.49270900000001
-0.057484,51.479727
-0.084975,51.493848
-0.08405499999999999,51.495182
-0.075143,51.474173
-0.09323,51.441016
-0.055798,51.499034
-0.065463,51.485165
-0.095467,51.50481
-0.085905,51.499169
-0.057467,51.473342
-0.056476,51.479711
-0.055176,51.47303400000001
-0.013194,51.428446
-0.036228,51.468312
-0.021167,51.470307
-0.029077,51.47053
-0.052383000000000006,51.477754
-0.036922,51.475608
-0.03707,51.47552
-0.038229,51.47536
-0.054569000000000006,51.446676
-0.073711,51.426129
-0.040401,51.471709
-0.05226,51.440073
-0.034051,51.458654
-0.049411,51.476536
0.026063,51.434608
-0.063695,51.438464
0.009442,51.47221500000001
-0.028156,51.475191
-0.023302,51.467555
-0.016607,51.452604
-0.014713999999999996,51.456439
0.001056,51.44511
-0.020456,51.443497
-0.020615,51.439813
0.020185,51.43507
-0.049698,51.425912
-0.055594000000000005,51.439499
-0.018494,51.425658
-0.034401999999999995,51.460548
-0.039551,51.42772100000001
0.011625,51.430181
-0.060732000000000015,51.440483
-0.008129,51.45560800000001
-0.033778,51.485087
-0.016607,51.452604
0.021324,51.431543
-0.005854,51.445048
-0.026581,51.474985
-0.006861,51.445065
-0.016759,51.452427
-0.042354,51.489997
0.012498,51.45004
-0.012762,51.458295
-0.007812,51.462887
-0.029081,51.47044
-5.1e-05,51.419769
0.014488999999999997,51.446229
-0.052811,51.477851
-0.009039,51.467764
-0.043635,51.460073
0.009599,51.433183
0.011769,51.45311
-0.036347,51.465526
-0.019018,51.4468
-0.029629000000000006,51.447698
-0.022933,51.476092
-0.009986,51.44269
-0.024878,51.481071
-0.035786,51.428287
-0.023429,51.444626
-0.03411,51.474032
-0.030112,51.453192
-0.019787,51.445644
-0.011217,51.464024
-0.034954,51.461097
-0.052667,51.477849
-0.042741,51.443961
-0.018924,51.465593
-5.1e-05,51.419769
-0.000386,51.425261
0.019867,51.44092
-0.014718,51.456349
-0.050435,51.442381
-0.003887,51.424151
0.00179,51.458587
-0.00882,51.42648300000001
-0.017618,51.445877
-0.013365,51.457675
-0.052404,51.440075
-0.008278,51.462085
-0.048986,51.42572
-0.021983000000000003,51.444782
0.020176,51.438127
-0.017190999999999998,51.44578
-0.059838,51.431026
-0.043643,51.459893
0.006540000000000001,51.458595
-0.041429,51.474604
-0.031162,51.442148
-0.033311,51.439037
-0.016946,51.451441
-0.016801,51.464748
-0.057576,51.440251
-0.035222,51.47495
-0.009888,51.461483
-0.034289,51.436356
0.009902,51.456469
-0.032912000000000004,51.475091
-0.026302,51.481455
-0.035222,51.47495
-0.035616,51.465784
-0.034939,51.474855
-0.046234,51.44303
-0.010441,51.442158
-0.016961,51.451082
-0.016926,51.45189
-0.016801,51.464748
-0.052667,51.477849
-0.017024,51.449644
-0.013175999999999998,51.445442
-0.029913,51.471174
-0.04769,51.479744
-0.005985,51.461867
-0.003124,51.448239
-0.052868,51.476503
-0.020098,51.445109
0.002562,51.440048
-0.036203,51.465524
0.005394,51.432446
-0.01836,51.465314
-0.052379,51.477844
-0.016926,51.45189
-0.033043,51.468708
0.004981,51.429575
-0.05063,51.437798
0.021385,51.442693
-0.037062,51.4757
-0.042344,51.426329
0.008095,51.457939
-0.052503,51.437739
-0.04018,51.436544
-0.016944999999999998,51.46475
-0.051404999999999985,51.439879
-0.019884,51.456707
0.014488999999999997,51.446229
-0.05138,51.484392
-0.039698,51.427633
-0.029012,51.475385
-0.026031,51.457709
-0.018439,51.436898
0.004676,51.425893
-0.003698,51.451576
-0.037358,51.475525
-0.016121,51.457182
-0.012567,51.45946
-0.053795,51.478407
-0.042678,51.442071
-0.006039,51.450716
-0.042642,51.490002
-0.003498,51.42648300000001
-0.023285,51.444624
0.008986,51.465118
-0.029236,51.470173
0.007836,51.422512
0.020157,51.44748
-0.033755,51.442102
-0.016961,51.451082
-0.009838,51.442777
-0.025289,51.468218
-0.030871,51.475686
0.004220000000000001,51.445056
-0.003925,51.459583
-0.016965,51.450992
0.013149,51.425568
-0.012132,51.459543
0.010331,51.469502
-0.028983,51.445979
-0.016961,51.451082
-0.026873,51.481554
-0.012065,51.464398
-0.046189,51.474414
-0.031452999999999995,51.472189
-0.037042,51.429208
-0.003343,51.423422
-0.014232,51.424417
-0.017024,51.449644
-0.022739,51.477258
-0.011139,51.4294
-0.029081,51.47044
-0.031877,51.425524
-0.041247000000000006,51.448612
-0.015837999999999998,51.450433
-0.048134,51.442342
-0.026153,51.474888
-0.02401,51.474492
-0.031551,51.439817
-0.02577,51.42704000000001
-0.041072,51.432512
-0.017338,51.44902
-0.041429,51.474604
-0.019107,51.438078
-0.009561,51.462377
-0.044317,51.4778
-0.032912000000000004,51.475091
-0.03464,51.428178
-0.047018,51.475237
-0.114194,51.393155
-0.014718,51.456349
-0.005876,51.461055
-0.046657,51.490429
-0.018878,51.446708
-0.036196,51.465704
-0.037066,51.47561
-0.033171,51.438945
-0.033467000000000004,51.442097
-0.017171000000000002,51.449556
-0.022022,51.44721
-0.025005,51.468124
-0.034024,51.459283
-0.055984000000000006,51.426915
-0.043171,51.474274
0.023772,51.43159
-0.041285,51.474602
-0.056699,51.427017
-0.06094400000000001,51.425289
-0.020475,51.43972
0.009482,51.456746
-0.0363,51.486748
0.009901,51.472836
-0.037012,51.453397
-0.013194,51.428446
-0.036568,51.463732
-0.011135,51.465911
-0.005277,51.461585
-0.038956,51.475192
-0.01609,51.454574
-0.049089,51.446945
-0.043078,51.425981
-0.063097,51.438993
-0.013221,51.457673
-0.011789,51.464123
-0.016159,51.423101
0.013375,51.427453
-0.016988,51.450453
-0.048275,51.476157
-0.058741,51.429749
-0.044654,51.490125
-0.018267,51.447507
-0.018718,51.447065
0.021236,51.432803
-0.031781000000000004,51.42777
-0.029355000000000006,51.440679
0.004981,51.429575
-0.003005,51.424586
0.020011,51.440918
0.014629,51.446136
-0.010541,51.463023
0.029722,51.432747
-0.018722,51.446975
0.017708,51.43763
-0.004415,51.458243
-0.035220999999999995,51.434753
0.006540000000000001,51.445466
-0.011629,51.46448
-0.026449,51.481367
-0.025001,51.468214
-0.007917,51.460461
-0.018202,51.435725
-0.042453,51.484333
0.005969,51.458695
-0.002234,51.448853
-0.028517,51.470161
-0.061239,51.425114
-0.012915,51.424934
-0.053515,51.478223
-0.032098,51.48398
0.010938,51.430912
-0.000196,51.469142
0.008061,51.453893
-0.011378,51.457012
-0.045478,51.474222
-0.039232,51.475467
-0.04288,51.474359
-0.019911,51.466059
0.019867,51.431118
-0.047405,51.425694
0.01517,51.44208
0.011998,51.451757
-0.025757,51.444036
-0.028872,51.475293
-0.037699,51.430657
-0.01676,51.445772
-0.054751,51.44578
-0.039988,51.451109
-0.038306,51.453419
-0.018637,51.42566
-0.016801,51.464748
-0.039244,51.475197
-0.02002,51.456889
-0.002282,51.424663
-0.007008,51.444978000000006
-0.052896000000000006,51.438645
-0.039695,51.427723
-0.057153,51.440064
-4.7e-05,51.462665
-0.006175,51.450899
0.008461,51.433473
-0.037682,51.437761
-0.010261,51.462838
-0.034806000000000004,51.474583
-0.030689,51.483237
0.009743,51.433181
-0.028483,51.477625
-0.034177,51.475832
-0.02429,51.474676
-0.054755,51.44569
-0.046621,51.481166
-0.00571,51.445045
-0.041247000000000006,51.448612
-0.006862999999999999,51.461522
0.01301,51.448592
-0.008631,51.453998
-0.033895,51.442194
-0.052239,51.477752
-0.025005,51.468124
-0.041887,51.447094
-0.02429,51.474676
-0.069315,51.431452
-0.055619000000000016,51.421963
-0.01822,51.465221
-0.054739,51.439305
-0.048646,51.484347
-0.015424,51.463286
-0.011015,51.465369
-0.038956,51.475192
-0.012906,51.458297
-0.026192,51.443953
-0.045968,51.42567
-0.024543,51.472163
-0.045146,51.471878
-0.012224,51.464041
-0.034087,51.461172
-0.009126,51.46246
-0.0391,51.475195
-0.037314,51.429572
-0.036347,51.465526
-0.011573,51.472393
-0.03227,51.473282
-0.049094,51.473833
-0.049273,51.435887
-0.028156,51.475191
0.014633000000000004,51.446226
-0.018216,51.465311
-0.059013,51.430113
-0.04124,51.442047
-0.027584,51.475092
-0.046399,51.425677
-0.03402,51.459372
-0.033839999999999995,51.453524
-0.011793,51.46403400000001
-0.02178,51.429491
-0.046243,51.466411
0.005965,51.458605
-0.032912000000000004,51.475091
-0.026708,51.468692
-0.008418,51.462178
-0.019911,51.466059
-0.027688,51.469338
-0.047262,51.425691
0.008994,51.465298
-0.0008029999999999999,51.458541
-0.034449,51.425927
-0.024156,51.444459
-0.031015,51.475689
-0.017166999999999998,51.449646
-0.034043000000000004,51.458833
-0.007534999999999998,51.45272
-0.047147,51.475599
-0.014794,51.464534
-0.009309,51.445017
-0.020246,51.445022
0.008998,51.465388
-0.007519,51.466299
-0.036526,51.46472
-0.018711,51.443917
-0.004411,51.458333
0.013035,51.445894
-0.022816,51.472134
-0.007970999999999999,51.46253
-0.012907,51.428441
-0.00292,51.433127
-0.013509,51.457678
-0.028488,51.460808
-0.011151,51.465551
-0.050966,51.440051
-0.057856,51.430274
0.022618,51.43152
-0.05304,51.448809
-0.013168,51.468823
-0.017121,51.450725
-0.05698300000000001,51.427112
0.006540000000000001,51.445466
-0.018803,51.468379
-0.025893,51.477581
-0.018874,51.446797
-0.042729,51.444231
-0.042592000000000005,51.474354
-0.01318,51.445352
-0.016232,51.431375
-0.0172,51.432291
-0.041736,51.464088
0.022486000000000003,51.44807
-0.022562,51.444701
-0.038956,51.475192
-0.029225,51.470443
-0.017163,51.449736
-0.059175,51.433083
-0.009877,51.461753
-0.000303,51.446932
0.033959,51.427727
-0.040657,51.47917800000001
-0.052709000000000006,51.426142
0.013606,51.445794
-0.04909,51.473923
-0.042818,51.442164
0.014683000000000003,51.44083
-0.019628,51.446001
-0.034464,51.475837
-0.036778,51.475606
-0.051747,51.44537
-0.023508,51.472775
0.016187,51.44557
0.017084000000000002,51.420195
-0.050822000000000006,51.440049
-0.026158,51.481452
-0.016922,51.45198
-0.030871,51.475686
-0.017342,51.44893
-0.0185,51.465406
-0.028872,51.475293
-0.038673,51.428066
-0.017832,51.444262
-0.045824,51.425667
-0.047014,51.475327
0.037464,51.428925
0.021755,51.431535
-0.004423,51.42506
-0.028156,51.475191
0.011758,51.45284
-0.018112,51.447774
-0.011941,51.463946
-0.029077,51.47053
-0.039551,51.42772100000001
-0.018046,51.445974
-0.024447,51.444374
-0.030080000000000006,51.450583
-0.019849,51.444206
0.022149,51.437194
0.021188,51.431725
-0.020277,51.450958
-0.032446,51.475893
-0.040429,51.427376
-0.016992,51.450363
-0.052729999999999985,51.472994
-0.017166999999999998,51.449646
0.014469,51.455582
-5.1e-05,51.462575
-0.029077,51.47053
-0.023314,51.480595
0.006823999999999999,51.458501
-0.06053500000000001,51.42816
-0.018874,51.446797
-0.0391,51.475195
-0.027013,51.474992
-0.002132,51.461082
-0.053626,51.485778
-0.011086,51.460424
-0.035465,51.465961
-0.028152,51.475281
-0.060539,51.42807
-0.016102,51.454304
-0.022558,51.444791
-0.049267,51.476533
-0.055310000000000005,51.439404
-0.045532,51.46622
-0.03707,51.47552
-0.010157,51.442063
0.008642,51.424477
-0.016965,51.450992
-0.031452999999999995,51.472189
0.014777,51.446224
-0.04267,51.442251
-0.010098,51.426865
-0.013365,51.457675
-0.014718,51.456349
-0.046522,51.449779
-0.002094,51.45865300000001
-0.012221,51.464131
-0.044463,51.437335
-0.041398,51.448435
-0.000239,51.425348
-0.037985000000000005,51.487766
0.003663000000000001,51.442188
0.002653,51.458572
-0.05259,51.428927
-0.056843,51.42702
-0.044219,51.439669
-0.059966,51.431388
-0.029016000000000007,51.475295
-0.040371,51.428724
-0.045923,51.477287
-0.016961,51.451082
-0.047478,51.437475
0.008648999999999999,51.467282
-0.050147,51.442376
-0.041635000000000005,51.483241
-0.020634,51.426054
0.021141,51.430647
-0.022781,51.47627
-0.022547,51.441734
0.014637,51.446316
-0.030867,51.475776
-0.038791,51.442096
-0.022781,51.47627
-0.05172,51.46965
-0.005266,51.425524
-0.018947,51.461727
-0.054031,51.439023
0.005906000000000001,51.437563
-0.025581,51.474788
-0.055878,51.439593
-0.00571,51.445045
-0.034899,51.485826
-0.049123,51.425902
0.014488999999999997,51.446229
0.010335,51.469591
-0.047465,51.441162
-0.017447999999999998,51.433194
-0.018618,51.42611
-0.02634,51.480556
-0.059007,51.440455
-0.035064,51.428365
-0.051552,51.439791
-0.047461,51.441252
-0.01646,51.452692
-0.037185,51.42921
-0.009274,51.462372
-0.029921,51.470994
-0.039244,51.475197
0.014814,51.443795
-0.044308,51.417369
-0.041247000000000006,51.448612
-0.032713,51.473019
0.004392,51.425988
-0.037496,51.428676
-0.017744,51.433019
-0.041072,51.449329
-0.024298,51.474497
-0.016232,51.431375
0.009747,51.43327100000001
-0.055454,51.439406
-0.045913,51.474139
-0.037189,51.42912000000001
-0.044236,51.449382
-0.018924,51.465593
-0.007991,51.462081
-0.016346,51.46528
-0.024156,51.444459
-0.032098,51.48398
-0.018423,51.443912
0.007804999999999999,51.428358
-0.021622,51.456466
-0.021983000000000003,51.444782
0.017117,51.447083
-0.003444,51.424413
-0.034802,51.474673
-0.044879,51.481496
-0.034538,51.46073
-0.026708,51.468692
-0.029938,51.44050900000001
-0.04253,51.442159
-0.012455,51.458739
-0.042286,51.48487
-0.016946,51.451441
0.020301,51.447478
-0.027531,51.456296
-0.01536,51.451504
-0.043477,51.487318
-0.060876,51.440485
0.033711,51.425393
-0.031452999999999995,51.472189
-0.019053,51.42602700000001
-0.043795,51.476532
-0.018516,51.461719
0.004084,51.445238
-0.03614,51.463635
-0.000996,51.454138
-0.017942,51.435091
-0.041142000000000005,51.474599
-0.017592,51.433197
-0.05915,51.440457
-0.046186000000000005,51.474504
-0.02217,51.467087
-0.003229,51.459032
-0.02415,51.474584
-0.036031,51.429281
-0.021331,51.466533
0.001344,51.445105
-0.039211,51.489405
-0.046301,51.431341
-0.014651,51.464532
